,bnf_code,quantity
1856,2382,720367
1857,2383,10
1858,2385,8628
1859,2386,35310
1860,2387,210
1861,2388,100
1862,2389,718
1863,2390,90
1864,2391,420
1865,2392,14561
1866,2393,1
1867,2394,90
1868,2397,30
1869,2398,286351
1870,2399,705
1871,2400,40160
1872,2401,110
1873,2402,7172148
1874,2403,700
1875,2404,26
1876,2405,111
1877,2406,810
1878,2407,200
1879,2409,69
1880,2412,9530
1881,2413,245
1882,2415,3400
1883,2416,57
1884,2417,408
1885,2418,18
1886,2419,17040
1887,2420,268
1888,2423,270
1889,2424,112
1890,2425,210
1891,2426,163638
1892,2427,9
1893,2428,55
1894,2429,7500
1895,2431,700
1896,2432,7045052
1897,2435,844
1898,2436,60
1899,2437,8560
1900,2439,1797
1901,2441,245
1902,2442,5980
1903,2443,95
1904,2445,80
1905,2446,2531045
1906,2448,4
1907,2449,359200
1908,2451,36732
1909,2452,120
1910,2454,22880
1911,2455,214
1912,2456,20
1913,2457,360
1914,2458,10750
1915,2461,2
1916,2462,610
1917,2463,32353
1918,2464,1069
1919,2465,8438
1920,2466,8677
1921,2467,864
1922,2468,60
1923,2469,38401
1924,2471,90
1925,2472,8149
1926,2473,2
1927,2474,11
1928,2475,2214673
1929,2476,196800
1930,2477,200
1931,2479,65256
1932,2480,606
1933,2481,440
1934,2482,434
1935,2484,13999
1936,2485,60
1937,2486,11583
1938,2488,207
1939,2489,3192
1940,2491,10
1941,2492,462660
1942,2493,360
1943,2494,6384
1944,2495,4600
1945,2496,130
1946,2498,2
1947,2499,170
1948,2500,1494
1949,2504,16
1950,2505,10
1951,2506,184
1952,2507,2
1953,2508,180
1954,2510,108
1955,2511,2881
1956,2513,20
1957,2514,900
1958,2515,1543794
1959,2516,606
1960,2518,377
1961,2520,7350
1962,2521,4350
1963,2522,135
1964,2523,48
1965,2524,10
1966,2525,30
1967,2526,50
1968,2527,1130
1969,2528,240
1970,2529,61
1971,2530,180
1972,2531,500
1973,2532,74463
1974,2533,7895
1975,2534,9737
1976,2535,8
1977,2536,223577
1978,2537,282
1979,2539,130138
1980,2540,1079
1981,2541,440
1982,2542,690
1983,2543,1072
1984,2545,3
1985,2546,273
1986,2547,5
1987,2548,4
1988,2549,612
1989,2550,43475
1990,2551,120
1991,2553,4
1992,2554,3450
1993,2556,42750
1994,2557,2262752
1995,2558,39
1996,2559,1270
1997,2560,120
1998,2562,10
1999,2563,1950
2000,2565,4580
2001,2566,13407
2002,2567,47524
2003,2568,1306
2004,2569,3
2005,2570,6842
2006,2571,4154
2007,2572,7856015
2008,2573,25600
2009,2576,7994
2010,2578,7
2011,2579,1787
2012,2583,7420
2013,2586,3570
2014,2587,6
2015,2588,1
2016,2589,30
2017,2591,195
2018,2592,2280
2019,2593,39000
2020,2595,67228
2021,2596,8517
2022,2597,3
2023,2598,7540
2024,2599,440
2025,2600,1032
2026,2601,100
2027,2602,270
2028,2603,500
2029,2604,300
2030,2605,30
2031,2607,3227
2032,2609,1605
2033,2610,293961
2034,2611,127
2035,2612,37
2036,2614,868
2037,2615,2
2038,2616,14035
2039,2617,860
2040,2618,5914
2041,2619,135606
2042,2620,27
2043,2622,26649
2044,2623,3484692
2045,2624,2623
2046,2626,1122876
2047,2627,12718
2048,2628,9246
2049,2629,305
2050,2630,4
2051,2631,120
2052,2632,2
2053,2633,6082
2054,2634,57
2055,2635,6
2056,2637,35
2057,2638,12
2058,2639,318765
2059,2640,420
2060,2641,255
2061,2642,793
2062,2643,267
2063,2644,450
2064,2645,13952
2065,2646,87
2066,2647,5973
2067,2648,1051590
2068,2649,112
2069,2650,31
2070,2651,640
2071,2652,117197
2072,2653,4436563
2073,2654,6
2074,2655,1447288
2075,2656,8
2076,2657,32404
2077,2658,2
2078,2659,29000
2079,2661,5
2080,2662,244
2081,2663,67186
2082,2664,3646
2083,2665,14679
2084,2666,41
2085,2667,81460
2086,2668,420
2087,2669,3029
2088,2670,30
2089,2672,9060
2090,2673,21173
2091,2674,14
2092,2675,242
2093,2676,220
2094,2677,470
2095,2678,2951
2096,2679,4353351
2097,2680,45
2098,2681,2100
2099,2682,60
2100,2683,3
2101,2684,4543869
2102,2685,2252
2103,2686,2160
2104,2687,180
2105,2689,1
2106,2690,5511
2107,2691,221745
2108,2692,2
2109,2693,3896
2110,2696,8228
2111,2699,105
2112,2700,15
2113,2704,59122
2114,2706,463
2115,2707,3005
2116,2708,378
2117,2709,3268
2118,2710,366
2119,2711,7480
2120,2712,4
2121,2713,309
2122,2714,198
2123,2715,25030
2124,2717,690
2125,2719,1050
2126,2721,129
2127,2723,1
2128,2724,81181
2129,2725,5
2130,2727,118935
2131,2728,254
2132,2729,15
2133,2730,20467
2134,2731,717
2135,2732,280
2136,2733,75
2137,2734,480
2138,2735,500
2139,2737,27768
2140,2739,3855300
2141,2740,384180
2142,2742,1841
2143,2743,1
2144,2744,3630
2145,2746,801
2146,2747,2670
2147,2748,1170
2148,2749,10563
2149,2750,1200
2150,2751,992
2151,2753,1707100
2152,2754,21
2153,2755,150
2154,2756,30
2155,2757,150
2156,2760,210
2157,2763,79637
2158,2764,480
2159,2765,24398
2160,2766,290
2161,2768,2240
2162,2769,2960
2163,2771,60
2164,2772,268
2165,2774,41
2166,2776,6
2167,2777,1110
2168,2778,87
2169,2779,240
2170,2782,690
2171,2783,60
2172,2784,1531
2173,2785,6766
2174,2786,6560
2175,2788,58
2176,2789,117250
2177,2790,1746650
2178,2791,200
2179,2792,70
2180,2794,2286
2181,2795,6440
2182,2796,2820480
2183,2797,1
2184,2799,7
2185,2800,5229
2186,2801,810
2187,2802,576
2188,2803,230
2189,2804,9997
2190,2805,2489
2191,2806,130
2192,2807,2679125
2193,2808,2
2194,2809,510
2195,2810,550
2196,2811,2560
2197,2812,325053
2198,2813,10
2199,2814,100
2200,2815,3
2201,2816,2731000
2202,2818,120
2203,2819,252
2204,2820,90
2205,2822,19046
2206,2823,20
2207,2824,61
2208,2826,667
2209,2827,482188
2210,2828,430
2211,2830,68845
2212,2832,168
2213,2833,5947
2214,2835,13766
2215,2836,3
2216,2837,338
2217,2838,480
2218,2839,66
2219,2840,11753
2220,2843,5960
2221,2845,22740
2222,2846,1
2223,2847,7176646
2224,2848,780
2225,2849,1
2226,2851,11368569
2227,2852,1
2228,2853,250
2229,2855,340
2230,2856,12
2231,2860,28
2232,2861,299600
2233,2862,93
2234,2864,193107
2235,2867,166
2236,2868,210
2237,2869,296219
2238,2870,40
2239,2871,73
2240,2873,660
2241,2875,40
2242,2876,4
2243,2879,20
2244,2880,35937
2245,2882,2
2246,2883,70
2247,2884,934
2248,2885,21081919
2249,2887,133600
2250,2888,470
2251,2889,19440
2252,2890,305926
2253,2891,1090400
2254,2892,310
2255,2893,37750
2256,2894,5869
2257,2895,1235527
2258,2896,1746
2259,2897,100
2260,2898,68523
2261,2899,23
2262,2900,12120
2263,2901,860
2264,2902,7710
2265,2903,30
2266,2904,600
2267,2905,617
2268,2906,1612
2269,2907,111
2270,2908,913062
2271,2909,2916
2272,2910,377
2273,2911,2585
2274,2912,5516
2275,2913,504
2276,2914,4308
2277,2915,2122340
2278,2916,1471
2279,2917,49288
2280,2922,3930
2281,2924,20200
2282,2925,8249
2283,2926,2920
2284,2927,72
2285,2928,436
2286,2930,149313
2287,2931,1555875
2288,2932,59
2289,2933,4000
2290,2934,6602
2291,2935,480
2292,2936,46
2293,2938,21
2294,2939,763900
2295,2943,4340
2296,2944,90
2297,2945,3
2298,2947,911432
2299,2948,1290
2300,2949,1755
2301,2951,271
2302,2952,810
2303,2953,200
2304,2955,540
2305,2956,140
2306,2957,3069
2307,2960,9
2308,2961,3311
2309,2962,224
2310,2963,56
2311,2964,3100
2312,2965,1638
2313,2966,588
2314,2967,656
2315,2968,30783
2316,2969,200
2317,2970,155
2318,2971,773
2319,2973,565
2320,2974,336
2321,2975,18012
2322,2976,1475
2323,2977,1050
2324,2978,13718
2325,2979,170
2326,2980,49
2327,2981,2583
2328,2984,200
2329,2985,2242
2330,2986,2
2331,2988,193140
2332,2989,90
2333,2990,420
2334,2991,1272
2335,2992,130
2336,2993,3116
2337,2994,14970
2338,2995,3433
2339,2996,5089
2340,2997,57
2341,2998,1140
2342,2999,930
2343,3001,1
2344,3002,37
2345,3003,680
2346,3004,43508
2347,3005,81330
2348,3008,315863
2349,3009,520
2350,3010,175
2351,3013,11150
2352,3014,1065
2353,3015,5
2354,3016,45508
2355,3017,261
2356,3020,150
2357,3021,420
2358,3022,18063
2359,3023,89258
2360,3026,462
2361,3027,510
2362,3028,350
2363,3029,3
2364,3030,17630
2365,3032,60
2366,3034,146
2367,3035,84
2368,3036,1225047
2369,3037,1270
2370,3039,136
2371,3040,12
2372,3041,4
2373,3042,101
2374,3043,700
2375,3046,17178
2376,3047,38
2377,3048,8288
2378,3049,96
2379,3050,2174
2380,3052,1260
2381,3053,20685
2382,3054,60
2383,3056,3636150
2384,3057,108
2385,3058,950
2386,3059,3030
2387,3060,10
2388,3061,1477
2389,3062,1020
2390,3063,155365
2391,3066,240
2392,3067,1
2393,3068,1000
2394,3069,476
2395,3070,4
2396,3071,2938
2397,3072,36
2398,3073,96
2399,3074,259
2400,3075,9915
2401,3076,4602
2402,3079,32
2403,3080,126
2404,3081,146
2405,3082,78921
2406,3085,840
2407,3086,30
2408,3087,188730
2409,3089,112
2410,3091,542655
2411,3092,12120
2412,3093,260
2413,3095,2220
2414,3096,150
2415,3097,690720
2416,3098,2085820
2417,3099,434563
2418,3100,1601
2419,3101,91
2420,3102,174
2421,3103,5
2422,3104,2474
2423,3105,2
2424,3106,2572
2425,3107,12368
2426,3108,17
2427,3109,11
2428,3110,200
2429,3111,15404
2430,3114,210
2431,3115,448
2432,3116,2450
2433,3118,150
2434,3119,468418
2435,3120,115093
2436,3122,43
2437,3123,5410
2438,3124,1020
2439,3127,60
2440,3128,16
2441,3129,81
2442,3130,371250
2443,3131,22
2444,3133,8
2445,3134,4
2446,3135,60
2447,3136,168
2448,3137,150
2449,3138,345000
2450,3139,2400
2451,3141,209
2452,3142,61
2453,3143,40
2454,3144,808
2455,3147,718
2456,3148,800
2457,3149,150
2458,3150,90
2459,3152,22
2460,3153,478
2461,3154,72
2462,3155,74194
2463,3157,850
2464,3158,1036
2465,3159,30
2466,3160,14
2467,3161,290
2468,3163,354329
2469,3164,24
2470,3165,57710
2471,3166,180
2472,3167,11
2473,3168,80
2474,3169,94150
2475,3170,1286
2476,3171,465
2477,3172,660
2478,3173,1540
2479,3174,300
2480,3175,400
2481,3177,300
2482,3178,4
2483,3179,31268
2484,3181,309480
2485,3183,7854
2486,3184,188
2487,3185,90
2488,3186,8753
2489,3187,60
2490,3188,799600
2491,3190,5124
2492,3191,4
2493,3192,2034
2494,3193,112
2495,3194,25271
2496,3195,52560
2497,3196,11991
2498,3198,5263
2499,3199,510
2500,3200,258
2501,3201,11173
2502,3202,4890
2503,3203,89
2504,3205,91
2505,3207,200
2506,3208,2
2507,3209,3630
2508,3210,130700
2509,3212,19
2510,3213,32074
2511,3214,1500
2512,3219,2130
2513,3222,480
2514,3223,900
2515,3224,57756
2516,3225,2
2517,3226,1398
2518,3227,2870
2519,3228,65
2520,3229,407
2521,3230,50
2522,3231,4290
2523,3232,20
2524,3233,22514
2525,3235,14103
2526,3237,1567
2527,3238,7
2528,3240,17057615
2529,3241,315
2530,3242,17577
2531,3243,104389
2532,3244,612450
2533,3245,1332
2534,3246,2
2535,3247,1
2536,3248,260
2537,3249,50
2538,3250,45450
2539,3253,2669
2540,3254,720
2541,3257,1910
2542,3258,268913
2543,3259,70
2544,3260,10
2545,3261,222693
2546,3262,44100
2547,3264,610
2548,3265,900
2549,3266,360
2550,3267,11058
2551,3268,175
2552,3269,600
2553,3270,51943
2554,3271,420
2555,3272,43340
2556,3273,150
2557,3275,210
2558,3276,30
2559,3277,2700
2560,3278,572
2561,3280,55949
2562,3281,4125
2563,3282,671
2564,3283,200
2565,3284,69070
2566,3285,8240190
2567,3286,2416910
2568,3287,83910
2569,3288,4
2570,3290,29
2571,3291,15285
2572,3292,480
2573,3293,4
2574,3294,720
2575,3298,31
2576,3299,142
2577,3301,4690
2578,3303,654
2579,3304,22734
2580,3305,137686
2581,3306,20
2582,3308,34618
2583,3311,160
2584,3312,4
2585,3313,229699
2586,3314,424
2587,3315,113
2588,3317,10
2589,3318,7314
2590,3319,1
2591,3321,554
2592,3322,78358
2593,3323,5
2594,3324,18046
2595,3325,10
2596,3326,390
2597,3327,3
2598,3329,24
2599,3330,196250
2600,3332,4750
2601,3333,8974
2602,3334,3093
2603,3336,16540
2604,3337,1304
2605,3338,33
2606,3339,1609
2607,3340,12
2608,3341,47
2609,3342,398
2610,3343,31
2611,3344,2
2612,3345,10218
2613,3346,20
2614,3347,3717
2615,3349,360
2616,3351,38000
2617,3352,135
2618,3353,2
2619,3355,7098448
2620,3356,494
2621,3357,1341
2622,3358,120
2623,3360,7491
2624,3361,11
2625,3363,36
2626,3364,89
2627,3365,44346
2628,3366,4140
2629,3368,5
2630,3369,567
2631,3370,959494
2632,3371,14930
2633,3372,60
2634,3373,2194991
2635,3374,248095
2636,3376,11
2637,3378,220
2638,3379,1
2639,3381,19377
2640,3382,40
2641,3384,20092
2642,3385,195
2643,3386,12
2644,3387,17280
2645,3388,1
2646,3389,20
2647,3390,30
2648,3392,170974
2649,3393,504
2650,3394,10
2651,3395,471670
2652,3396,5240
2653,3397,581650
2654,3398,3136
2655,3401,1500
2656,3402,3000
2657,3403,146
2658,3405,83
2659,3406,196
2660,3407,7
2661,3408,10
2662,3411,1129090
2663,3412,11730
2664,3414,277
2665,3415,701520
2666,3416,6
2667,3417,33198
2668,3418,40
2669,3419,3800
2670,3420,50
2671,3421,170
2672,3423,62333
2673,3424,300
2674,3425,100
2675,3426,59593
2676,3427,320
2677,3428,7
2678,3429,130
2679,3431,208953
2680,3432,50060
2681,3433,31782
2682,3435,2
2683,3436,1808350
2684,3437,699
2685,3438,16
2686,3439,16263052
2687,3440,174000
2688,3441,646
2689,3443,10637
2690,3444,452760
2691,3445,5
2692,3446,77
2693,3447,2
2694,3448,50
2695,3449,78462
2696,3450,84
2697,3451,45
2698,3453,264
2699,3454,2090
2700,3455,396
2701,3456,30
2702,3457,71139
2703,3458,1620
2704,3461,1950500
2705,3464,2058
2706,3465,24113
2707,3466,190
2708,3468,403
2709,3469,61000
2710,3470,40
2711,3471,4066
2712,3472,140
2713,3473,1000
2714,3475,398000
2715,3476,448
2716,3479,240
2717,3480,22260
2718,3481,1408
2719,3482,1206
2720,3484,380
2721,3486,2
2722,3487,14
2723,3488,4536
2724,3489,412
2725,3490,7901
2726,3491,2331768
2727,3493,245
2728,3494,230040
2729,3495,89394
2730,3496,2428
2731,3497,220
2732,3498,100
2733,3500,5
2734,3501,96
2735,3502,312555
2736,3503,2
2737,3505,22
2738,3506,300
2739,3507,60
2740,3508,8
2741,3509,605560
2742,3511,2
2743,3513,17115
2744,3514,390
2745,3515,1797
2746,3516,1170
2747,3517,2821
2748,3519,6542
2749,3522,1155812
2750,3524,336
2751,3525,36096
2752,3526,60
2753,3527,3320
2754,3528,35
2755,3529,10610
2756,3530,150
2757,3531,733008
2758,3533,840
2759,3535,30
2760,3536,1216
2761,3537,112
2762,3538,116100
2763,3540,12362661
2764,3541,8531
2765,3542,23
2766,3545,9
2767,3546,531752
2768,3547,6920
2769,3549,2790
2770,3550,136
2771,3551,1416
2772,3552,296221
2773,3553,2
2774,3554,4
2775,3555,11
2776,3556,120
2777,3558,720
2778,3560,36
2779,3561,1
2780,3562,17
2781,3564,2500
2782,3565,600
2783,3566,1351408
2784,3567,63386
2785,3568,9116
2786,3569,267
2787,3572,2
2788,3573,333
2789,3574,3000
2790,3575,264
2791,3576,154949
2792,3577,85740
2793,3579,60
2794,3580,120
2795,3581,30
2796,3582,200
2797,3583,285
2798,3584,62
2799,3586,28
2800,3587,261623
2801,3589,1566200
2802,3591,56
2803,3592,779
2804,3593,200
2805,3594,3818
2806,3596,1740
2807,3597,132570
2808,3599,190
2809,3602,18318
2810,3604,22600
2811,3605,1280
2812,3608,146
2813,3609,1562
2814,3610,211
2815,3611,3202
2816,3612,2
2817,3613,4
2818,3614,351
2819,3615,146
2820,3616,3000
2821,3618,9151
2822,3619,800851
2823,3620,1050
2824,3621,1
2825,3622,26
2826,3623,2770
2827,3625,28050
2828,3626,17234
2829,3628,5
2830,3629,3
2831,3630,238
2832,3632,74010
2833,3634,13
2834,3639,611355
2835,3643,150
2836,3644,45
2837,3645,407000
2838,3646,240
2839,3647,120
2840,3648,178508
2841,3649,1
2842,3651,20
2843,3652,68571
2844,3654,369
2845,3655,30
2846,3656,14742
2847,3657,53
2848,3658,218405
2849,3659,480
2850,3660,31963
2851,3661,428500
2852,3662,87944
2853,3663,14538872
2854,3664,8700
2855,3665,260630
2856,3666,292
2857,3667,3144
2858,3669,1133937
2859,3670,740
2860,3671,54
2861,3672,10
2862,3673,1
2863,3677,3253800
2864,3678,650
2865,3679,600
2866,3680,1428
2867,3681,33
2868,3682,750
2869,3683,16
2870,3685,2910
2871,3686,15
2872,3687,53
2873,3689,5449
2874,3690,233
2875,3693,90
2876,3695,39
2877,3696,270
2878,3697,400
2879,3698,15893
2880,3699,78
2881,3701,769930
2882,3702,203
2883,3703,18830
2884,3704,299413
2885,3705,130
2886,3706,152826
2887,3707,210
2888,3709,47
2889,3711,698
2890,3712,2
2891,3713,4
2892,3714,406
2893,3715,53
2894,3716,770688
2895,3717,10292
2896,3718,32
2897,3719,4365
2898,3720,1350
2899,3721,9863
2900,3722,60172
2901,3723,6048
2902,3725,28
2903,3726,128700
2904,3727,133880
2905,3728,330
2906,3730,300
2907,3731,30
2908,3734,139000
2909,3736,321999
2910,3737,10
2911,3738,2
2912,3740,450
2913,3741,895
2914,3742,36
2915,3744,20
2916,3746,1136
2917,3747,876386
2918,3748,450
2919,3749,237118
2920,3751,20401
2921,3753,30
2922,3755,10
2923,3756,873
2924,3757,2125327
2925,3758,6
2926,3759,14
2927,3760,104
2928,3761,833
2929,3763,385
2930,3765,60
2931,3768,127
2932,3769,21
2933,3770,1059400
2934,3771,60
2935,3772,391
2936,3773,8
2937,3774,6
2938,3775,1
2939,3776,5
2940,3777,224
2941,3778,50
2942,3779,204
2943,3780,4277
2944,3781,63389
2945,3784,6921500
2946,3785,10
2947,3786,14
2948,3787,1703
2949,3788,150
2950,3790,10
2951,3791,4
2952,3792,45
2953,3793,129624
2954,3794,30
2955,3796,20170
2956,3800,29550
2957,3801,1311
2958,3802,62346
2959,3803,4978
2960,3804,100
2961,3806,17800
2962,3807,21
2963,3810,5
2964,3811,1834
2965,3812,22778
2966,3813,27193
2967,3815,14988
2968,3816,2
2969,3817,52
2970,3818,3433
2971,3819,5550
2972,3820,2862
2973,3822,4
2974,3823,6
2975,3824,3
2976,3825,28
2977,3826,72026
2978,3827,56226
2979,3829,30
2980,3831,655
2981,3833,50004
2982,3834,3149
2983,3835,29820
2984,3836,228213
2985,3838,3960
2986,3839,10907
2987,3842,10
2988,3844,5637
2989,3845,2060
2990,3846,2374
2991,3847,4
2992,3848,2
2993,3849,160
2994,3850,16657
2995,3851,992
2996,3852,1275
2997,3853,6956
2998,3854,6
2999,3855,14
3000,3857,180
3001,3858,6732
3002,3859,510
3003,3860,2
3004,3861,33
3005,3862,90
3006,3868,890
3007,3869,2
3008,3870,3600
3009,3871,45103
3010,3872,6750
3011,3873,159
3012,3874,1694
3013,3875,16821
3014,3876,53920
3015,3877,6
3016,3878,275423
3017,3879,30
3018,3880,6270
3019,3881,492
3020,3882,792
3021,3883,140
3022,3884,93763
3023,3886,36230
3024,3887,17746
3025,3889,49275
3026,3890,1192
3027,3891,30200
3028,3892,840
3029,3893,40
3030,3894,362180
3031,3895,39
3032,3896,28
3033,3897,115
3034,3898,18923
3035,3900,130
3036,3901,300
3037,3903,1140
3038,3905,2233760
3039,3906,2040
3040,3908,10569
3041,3909,1680
3042,3911,3108054
3043,3912,100
3044,3914,56542
3045,3916,16900
3046,3917,3210
3047,3918,60
3048,3919,60
3049,3920,1640
3050,3921,2540
3051,3922,2670
3052,3925,3600
3053,3926,4140
3054,3927,1000
3055,3928,231
3056,3929,3900
3057,3930,8
3058,3931,6618
3059,3932,550
3060,3933,1
3061,3934,63679
3062,3935,223221
3063,3936,5300
3064,3937,30
3065,3939,51
3066,3941,894
3067,3942,570
3068,3943,1421
3069,3944,678
3070,3945,34111
3071,3947,22680
3072,3948,24
3073,3949,1580
3074,3950,10864
3075,3952,1320
3076,3953,270
3077,3954,63787
3078,3955,9352
3079,3956,4920
3080,3957,7
3081,3959,1670
3082,3963,51630
3083,3965,9415
3084,3966,973
3085,3968,620
3086,3970,300
3087,3971,105
3088,3972,17784
3089,3973,766
3090,3974,20
3091,3977,2280
3092,3978,3234336
3093,3979,10
3094,3980,780
3095,3981,461425
3096,3982,200
3097,3984,3150
3098,3985,24
3099,3986,8264
3100,3987,28
3101,3988,271
3102,3989,10
3103,3990,10
3104,3991,20
3105,3992,1
3106,3994,44528124
3107,3995,510
3108,4001,814256
3109,4002,64
3110,4003,1983
3111,4004,4710
3112,4005,175
3113,4007,19689
3114,4008,925905
3115,4009,332
3116,4010,65
3117,4011,7319
3118,4012,270
3119,4013,8
3120,4015,3650
3121,4016,930
3122,4018,3
3123,4020,780
3124,4021,3528
3125,4022,80
3126,4024,34
3127,4025,9
3128,4027,4100
3129,4029,610
3130,4030,290
3131,4031,90
3132,4032,16659
3133,4033,19154
3134,4036,20557
3135,4039,33108
3136,4040,30
3137,4042,150
3138,4044,200
3139,4047,46170
3140,4048,190
3141,4049,2500
3142,4050,73416
3143,4053,61
3144,4054,81453
3145,4056,2280
3146,4057,6631
3147,4058,709
3148,4059,71210
3149,4060,1700
3150,4061,11
3151,4063,5088
3152,4065,36
3153,4066,450
3154,4067,9
3155,4069,2
3156,4070,423070
3157,4071,7668
3158,4072,10
3159,4074,48490
3160,4075,160
3161,4076,484
3162,4077,288
3163,4079,2016
3164,4080,2790
3165,4081,85
3166,4082,1232
3167,4083,12449
3168,4084,120
3169,4085,220
3170,4086,5475
3171,4087,30
3172,4089,8661
3173,4090,23
3174,4091,96224
3175,4092,29
3176,4093,30
3177,4094,527
3178,4095,189
3179,4096,150
3180,4097,6
3181,4098,1500
3182,4099,4
3183,4100,10
3184,4101,468
3185,4102,13295
3186,4103,410
3187,4104,132
3188,4105,1705
3189,4107,2394
3190,4109,19
3191,4110,88
3192,4111,5550
3193,4113,10090
3194,4114,4
3195,4116,6
3196,4118,457770
3197,4119,1755200
3198,4120,1050
3199,4121,2721137
3200,4122,600
3201,4123,140
3202,4124,84
3203,4125,440
3204,4126,2389
3205,4127,30
3206,4128,32
3207,4129,456
3208,4130,1478612
3209,4131,2
3210,4132,491
3211,4134,16949
3212,4135,1590
3213,4136,167232
3214,4137,300
3215,4139,296
3216,4140,2275286
3217,4141,180472
3218,4142,75
3219,4144,7477600
3220,4145,180
3221,4146,516
3222,4147,2970
3223,4148,32531
3224,4149,56
3225,4150,77465
3226,4152,682
3227,4153,5488
3228,4155,199416
3229,4156,8190
3230,4157,36
3231,4160,92116
3232,4162,6
3233,4163,191
3234,4164,42825
3235,4165,94775
3236,4166,100
3237,4167,4612494
3238,4168,2253
3239,4170,1200
